"from Loehle, E&E Nov. 2007", 
calendar date,dev. deg C
1231,-0.0305601732947167
1232,-0.01952569053609691
1233,-0.01565442616828038
1234,-0.01693836608276293
1235,-0.006449039317573878
1236,0.03081863143677565
1237,0.02951942557373651
1238,0.03653174084467295
1239,0.03779636522890975
1240,0.03584761505746507
1241,0.03580384054090079
1242,0.04598770029169783
1243,0.04255536183907572
1244,0.04983406821595211
1245,0.05959274353092424
1246,0.08649868564915097
1247,0.09499966376078805
1248,0.1054370098199008
1249,0.3060965853430444
1250,0.3121270763808604
1251,0.3169684556912051
1252,0.3157044162823384
1253,0.3038173855577571
1254,0.3282932476267225
1255,0.3212842164280362
1256,0.1275117354697314
1257,0.1220397527111118
1258,0.1139233734007668
1259,0.1080386501689783
1260,0.02865214180219725
1261,0.07221537430690988
1262,0.04745655690869974
1263,0.0362127258915659
1264,0.02686574313294527
1265,-0.01704589479808872
1266,-0.01373099717853
1267,-0.02432734606291151
1268,-0.04153807403226032
1269,-0.04848969221532336
1270,-0.06400521177188539
1271,-0.07680765430062019
1272,-0.08628788392608721
1273,-0.09518228047781107
1274,-0.1021348666847076
1275,-0.1156790477191895
1276,-0.1097201019734201
1277,-0.1155943413243321
1278,-0.1190229127529044
1279,-0.1192044479262607
1280,-0.1152713850459357
1281,-0.1141719935652054
1282,-0.104675680134388
1283,-0.1011404729480653
1284,-0.103203353272609
1285,0.05201165228195352
1286,0.04863201352990112
1287,0.04382511697817673
1288,0.04084807966678095
1289,0.04027993516760188
1290,-0.02017605959739679
1291,0.007926253246346765
1292,0.01825689124775386
1293,0.1024127719052835
1294,0.1111070247788462
1295,0.11219308883126
1296,0.1134299467806326
1297,0.1260801930860514
1298,0.110813397858536
1299,0.1246766162493407
1300,0.1387030530309497
1301,0.143147846302214
1302,0.1524489957275013
1303,0.1595556368513833
1304,0.1590671000317892
1305,0.1413428950904569
1306,0.1204021543497158
1307,0.1146153995620319
1308,0.109526374308519
1309,0.1024413168372546
1310,0.09512386156714014
1311,0.08921811444070243
1312,0.08048822938323156
1313,0.07529815242346123
1314,0.07266463685912512
1315,0.07497638653984078
1316,0.1054338830706834
1317,0.10669896927758
1318,0.1098164261741316
1319,0.1128687588834704
1320,0.1119513842011042
1321,0.07418357618323155
1322,0.0005454543649408893
1323,-0.002003076924970111
1324,-0.00218071619076818
1325,-0.004855504100270206
1326,-0.01874796897894225
1327,-0.02018670086509718
1328,-0.02032483427735852
1329,-0.02462488217007823
1330,0.00158761121482658
1331,-0.004206489225222918
1332,-0.01295350297325075
1333,-0.01958174436011185
1334,-0.02541566019725471
1335,-0.01230105573477976
1336,-0.02581755148632309
1337,-0.03362957311465276
1338,-0.04666416856202781
1339,-0.05879045856002167
1340,-0.06489974544221656
1341,-0.07104707759197824
1342,-0.07859085255785726
1343,-0.08209340701060309
1344,-0.0877485794243963
1345,-0.09636037363065413
1346,-0.09542489828533661
1347,-0.09406857644625644
1348,-0.09299056212831291
1349,-0.08807325179438328
1350,-0.06574947146271441
1351,-0.07817254244610724
1352,-0.05100846456330566
1353,-0.05168662548284659
1354,-0.04852496560489827
1355,-0.04705206158516708
1356,-0.02047585894574586
1357,-0.02908053847888761
1358,-0.02818481959504747
1359,-0.04491283735398882
1360,-0.05550634553125546
1361,-0.04687037942188156
1362,-0.03896488772328572
1363,-0.02590615696956997
1364,-0.01520344404808874
1365,-0.007577645836083283
1366,0.08058454628188807
1367,0.08931696978425934
1368,0.1033064333857918
1369,0.1187089156465917
1370,0.1422051809018308
1371,0.1573293188328652
1372,0.1712168034536825
1373,0.1776614547234401
1374,0.1762246731142446
1375,0.1120966539861531
1376,0.09896681066105718
1377,0.1010443968679539
1378,0.1002236683539693
1379,0.09786432459575512
1380,0.1274010604244754
1381,0.1383822061892184
1382,0.1329216808683128
1383,0.1309918437035619
1384,0.1314239321904153
1385,0.1099243790811632
1386,0.132181978808926
1387,0.1317445385646967
1388,0.1350220132000657
1389,0.1383117042920198
1390,0.1384722113000903
1391,0.1455491194705397
1392,0.1804712938000421
1393,0.1822602482823692
1394,0.16987013444399
1395,0.1071833865615301
1396,0.1111297683175647
1397,0.116340700876593
1398,0.1167501836352141
1399,0.1332043896959181
1400,0.134012579351091
1401,0.09267839975643202
1402,0.09272738864056585
1403,0.08141907221054488
1404,0.09794324876356612
1405,0.08705686185602647
1406,0.07355900294234565
1407,0.06603973316546905
1408,0.06231320738769152
1409,0.05213560991191931
1410,0.03221250795716876
1411,-0.00002653123621216377
1412,-0.005556308600137884
1413,-0.01028247492873924
1414,-0.01115221795390497
1415,-0.03517006305534936
1416,0.007900600476521
1417,0.003777010780819326
1418,-0.002870520567142872
1419,-0.006263703250403426
1420,-0.01158334593136689
1421,-0.01049047759280931
1422,-0.02031490544476127
1423,-0.02340645905125209
1424,-0.02533477671060381
1425,-0.03420186135010241
1426,-0.02026798749426558
1427,-0.03479097600001321
1428,-0.05962796659562416
1429,-0.07862757474609438
1430,-0.06177806856084833
1431,-0.07587867810456085
1432,-0.0992478700237523
1433,-0.113706737651052
1434,-0.1399544039694075
1435,-0.1333958355263573
1436,-0.03630999216791332
1437,-0.05277747624792343
1438,-0.06521959680696194
1439,-0.07730205547616537
1440,-0.0691108323540279
1441,-0.116745486739062
1442,-0.1312473702510876
1443,-0.1448220389900568
1444,-0.1649771797415775
1445,-0.1731983672761536
1446,-0.2100418425973158
1447,-0.2258207472626306
1448,-0.2543753794489895
1449,-0.2702467606033321
1450,-0.291338868292803
1451,-0.3162102795288483
1452,-0.3307457764862517
1453,-0.3470759442900504
1454,-0.3581272023063188
1455,-0.4088374079828542
1456,-0.3881568510595583
1457,-0.3979600964956624
1458,-0.4008518723860296
1459,-0.3838022786827742
1460,-0.3867560528779283
1461,-0.3846717616901888
1462,-0.37339367722192
1463,-0.3683382232569833
1464,-0.3651139837353298
1465,-0.4725495879026199
1466,-0.4690796486654446
1467,-0.4716820827425238
1468,-0.4720225220530451
1469,-0.4663286479048567
1470,-0.5055286024786465
1471,-0.534460800863172
1472,-0.5346846397355918
1473,-0.5275657621155772
1474,-0.5303183626252774
1475,-0.5367006505537103
1476,-0.5329102382048611
1477,-0.5147550189018403
1478,-0.5279266655445834
1479,-0.5298767227557957
1480,-0.5117117738972714
1481,-0.5056313011246064
1482,-0.5022722747554377
1483,-0.4945065676768503
1484,-0.474902192728328
1485,-0.5053833512195299
1486,-0.498210509154986
1487,-0.4708542003574618
1488,-0.4902484182660976
1489,-0.4708949699902351
1490,-0.4396662343580512
1491,-0.3986453960466533
1492,-0.3070362006443547
1493,-0.3187744451584613
1494,-0.3231930729103825
1495,-0.3139955083661681
1496,-0.3070751321906195
1497,-0.3040038678228039
1498,-0.2948366796036123
1499,-0.2915968676913859
1500,-0.07738501303296266
1501,-0.06534885091921351
1502,-0.05970888648971786
1503,-0.05322310502979796
1504,-0.04643425594784492
1505,-0.08310706948322579
1506,-0.005808053040023031
1507,-0.03565556261856565
1508,-0.04079119480247436
1509,-0.05373885016368044
1510,-0.06416413752000357
1511,-0.07504919499126701
1512,-0.09344079765280537
1513,-0.1027446934587012
1514,-0.204999011171639
1515,-0.2109171072518045
1516,-0.2275594168761269
1517,-0.2341433249221039
1518,-0.2473514593164456
1519,-0.2581836432244914
1520,-0.3149790418580094
1521,-0.3229453253829131
1522,-0.4085122284426829
1523,-0.4032899193195624
1524,-0.3918163055769829
1525,-0.3693042732032401
1526,-0.3222268764620506
1527,-0.321362867430591
1528,-0.3244802667307626
1529,-0.3184156115583489
1530,-0.3197154884056394
1531,-0.3176944927159836
1532,-0.3084612209590054
1533,-0.3027129656223879
1534,-0.3016229454185354
1535,-0.3097453636272159
1536,-0.291175577091912
1537,-0.2795969693142362
1538,-0.2656245420982971
1539,-0.2549259470678977
1540,-0.2402781090821297
1541,-0.2220555748974364
1542,-0.2172335492430883
1543,-0.2043893374204283
1544,-0.1855647274040084
1545,-0.1924916873485378
1546,-0.1883212234733327
1547,-0.1820415641958288
1548,-0.1815573676843697
1549,-0.1804050553513393
1550,-0.1689889018209607
1551,-0.1796867218209823
1552,-0.1760513564679442
1553,-0.1726679410328041
1554,-0.1891852821522979
1555,-0.2215121941984123
1556,-0.3373527994060125
1557,-0.3312058297085465
1558,-0.3346382716508405
1559,-0.3393161840087298
1560,-0.3576896157113485
1561,-0.3602864958427113
1562,-0.3659320745915785
1563,-0.3834027081040424
1564,-0.3884445800252253
1565,-0.3873745075944142
1566,-0.3184723092765132
1567,-0.3234433820734478
1568,-0.3231965535218004
1569,-0.3295513427938318
1570,-0.3563959378866586
1571,-0.3599345831529139
1572,-0.3674570585223729
1573,-0.3744280150084159
1574,-0.3826401845228663
1575,-0.3944130704013564
1576,-0.4048393827953022
1577,-0.4178104313232757
1578,-0.4295002917502051
1579,-0.4570670648651628
1580,-0.461958812819828
1581,-0.4681115221794337
1582,-0.4278121249977942
1583,-0.4303407458247527
1584,-0.4384017969693483
1585,-0.4454266540788496
1586,-0.4223748756268926
1587,-0.4488567830450322
1588,-0.455275849524096
1589,-0.4634408741546376
1590,-0.4728042742560576
1591,-0.4355438455505579
1592,-0.4326961444011334
1593,-0.4285414304431958
1594,-0.4208305265422828
1595,-0.4697884060800097
1596,-0.4174182598266587
1597,-0.4111648575296829
1598,-0.3992307442291891
1599,-0.3954199903535289
1600,-0.3868132147264805
1601,-0.4005269873044772
1602,-0.3924919113118807
1603,-0.3798237212922439
1604,-0.5583515855612961
1605,-0.5901322054013102
1606,-0.5691700957942824
1607,-0.5662458596127416
1608,-0.5680198403577847
1609,-0.5865176851853705
1610,-0.5878240630166756
1611,-0.5981347812588618
1612,-0.6310714730692064
1613,-0.6281616332954077
1614,-0.624474723695284
1615,-0.6151861101895362
1616,-0.6070140116280236
1617,-0.5931597360044077
1618,-0.5852458980015342
1619,-0.576223951987545
1620,-0.6148984295462111
1621,-0.599627596212878
1622,-0.5830297153196208
1623,-0.5752692268138741
1624,-0.5874499232303719
1625,-0.582855099558242
1626,-0.5817350691322789
1627,-0.5888550995582424
1628,-0.5988287614258284
1629,-0.6089184165982429
1630,-0.6141317992400245
1631,-0.5999842763683578
1632,-0.613215310851116
1633,-0.4342640739154695
1634,-0.4308260548559537
1635,-0.4384458897279624
1636,-0.4253275343995643
1637,-0.4151336114482979
1638,-0.4025924973899426
1639,-0.3911376140279693
1640,-0.3721821862719934
1641,-0.3710815292886895
1642,-0.3629626669991986
1643,-0.3534906842405778
1644,-0.354527086732608
1645,-0.3521847717563404
1646,-0.3361839724604288
1647,-0.3326940540719906
1648,-0.3289996324926803
1649,-0.334036414101875
1650,-0.3493222962264152
1651,-0.3738142099661669
1652,-0.3856268536443281
1653,-0.38109486141445
1654,-0.3703006371429487
1655,-0.3751886639628721
1656,-0.3704649834843909
1657,-0.3492996136948837
1658,-0.3421089707351139
1659,-0.3350220589083903
1660,-0.3545412758624129
1661,-0.3307821163796537
1662,-0.3351035273012769
1663,-0.3409612859219675
1664,-0.355198085490933
1665,-0.3701056701194533
1666,-0.3944543590562348
1667,-0.4083197505792234
1668,-0.4250035786971115
1669,-0.4379087511109043
1670,-0.4742760873918616
1671,-0.4830926944377618
1672,-0.497834910100138
1673,-0.5063608323770947
1674,-0.5162521699082611
1675,-0.5520604665727872
1676,-0.5470424479510586
1677,-0.549640301575266
1678,-0.5436403015752664
1679,-0.5460016682549908
1680,-0.5340435401761721
1681,-0.5221248209643505
1682,-0.5303902919211088
1683,-0.5385797170280217
1684,-0.5657319527233606
1685,-0.5685152134669981
1686,-0.6049430433628479
1687,-0.6090589016424995
1688,-0.5832805554155106
1689,-0.5768633925291361
1690,-0.5587671633696111
1691,-0.5373776871137551
1692,-0.5294135637986471
1693,-0.5177347047601358
1694,-0.5033050744367541
1695,-0.4866186807811488
1696,-0.4454296346056495
1697,-0.4274508098747212
1698,-0.4158890305210709
1699,-0.4072611547023082
1700,-0.3937995637553347
1701,-0.4175738766784674
1702,-0.5739055823148059
1703,-0.5659997594020855
1704,-0.5566071037187873
1705,-0.5571953315828779
1706,-0.5738449800187327
1707,-0.5745800081008849
1708,-0.5743695639703145
1709,-0.5584507816032562
1710,-0.5343962660039127
1711,-0.5282190342250954
1712,-0.5175822526159
1713,-0.5149712383428163
1714,-0.5282420227308428
1715,-0.5124425850713539
1716,-0.508493361880752
1717,-0.5088146957193272
1718,-0.5029213632190202
1719,-0.515977708967433
1720,-0.5304218797391895
1721,-0.5302090465953217
1722,-0.5320443565266636
1723,-0.4975345142957551
1724,-0.4975640751563497
1725,-0.5042478236608246
1726,-0.5020788131877594
1727,-0.5021698535650064
1728,-0.4957171863088905
1729,-0.4804919224046611
1730,-0.4657649698552943
1731,-0.2988474522335193
1732,-0.3023559422009399
1733,-0.3033986449645342
1734,-0.308685590777342
1735,-0.3167274626985245
1736,-0.3240392894995618
1737,-0.3331181072335516
1738,-0.3371730838661148
1739,-0.3376444429667844
1740,-0.3189011800600806
1741,-0.2878744052502987
1742,-0.2819985431813332
1743,-0.2804081845558518
1744,-0.2807165348903958
1745,-0.2795586510118218
1746,-0.2783085773307142
1747,-0.2580942246542772
1748,-0.2550109650020526
1749,-0.228347451886815
1750,-0.2204856523635144
1751,-0.2071000986528186
1752,-0.2153602361917895
1753,-0.1891529291310339
1754,-0.1792429643686795
1755,-0.167490438159256
1756,-0.1374570105353731
1757,-0.09437351510360096
1758,-0.09156391746538228
1759,-0.09914246152668433
1760,-0.1081401626761091
1761,-0.1024620461353049
1762,-0.1063448047559945
1763,-0.1036164870966425
1764,-0.09213254421959579
1765,-0.07961488661573834
1766,-0.07036577480800532
1767,-0.06857497021030509
1768,-0.07527719266894947
1769,-0.09229804504881064
1770,-0.107663153953999
1771,-0.1298897549392207
1772,-0.123972274162743
1773,-0.1177454492635042
1774,-0.131777468967938
1775,-0.1223087595823338
1776,-0.1072613830294868
1777,-0.07416039780781209
1778,-0.07648462530445333
1779,-0.07124409971082997
1780,-0.07742308911223232
1781,-0.09562587310984396
1782,-0.09728104552363781
1783,-0.1213645224808696
1784,-0.1305426012986035
1785,-0.1487249379747776
1786,-0.1697464716135534
1787,-0.2055586848612832
1788,-0.2077824831893927
1789,-0.1700489035134329
1790,-0.1615708735785191
1791,-0.1472357718985902
1792,-0.1359121644715353
1793,-0.1331376286625166
1794,-0.1281791895978611
1795,-0.1275268760110644
1796,-0.1262614177145716
1797,-0.1048274937594275
1798,-0.1025187701355848
1799,-0.09898688095197198
1800,-0.2019229673845124
1801,-0.1864877635458784
1802,-0.1661549530870984
1803,-0.1608519974220736
1804,-0.1678295688177411
1805,-0.1807329947022021
1806,-0.175173685489472
1807,-0.1662204835190283
1808,-0.1613376205491412
1809,-0.1646204239526341
1810,-0.1608342482401161
1811,-0.1687581174743307
1812,-0.1751695348220612
1813,-0.1862382764252856
1814,-0.1955090844151894
1815,-0.189017817061854
1816,-0.1706586007938167
1817,-0.1663728865081028
1818,-0.1869413472208295
1819,-0.1927992007683288
1820,-0.2140706419708041
1821,-0.2301900455557245
1822,-0.2336131641859835
1823,-0.2340941535537842
1824,-0.2417125523963208
1825,-0.2456048842024461
1826,-0.2484749508466726
1827,-0.2346723856704697
1828,-0.2298180733161569
1829,-0.1446991918349079
1830,-0.1548276143282804
1831,-0.1809650622898873
1832,-0.2029708094163244
1833,-0.216574518925207
1834,-0.2239083921461247
1835,-0.2247972282237595
1836,-0.2309391648312128
1837,-0.2296115786243167
1838,-0.2332232335930397
1839,-0.2238428879643553
1840,-0.2114567855610117
1841,-0.1642448939299622
1842,-0.142502134312825
1843,-0.1287415097123172
1844,-0.1206970599092475
1845,-0.1452412053877375
1846,-0.1472798751206298
1847,-0.1425272011343522
1848,-0.1255171996415923
1849,-0.1109134901327109
1850,-0.1085120347971946
1851,-0.1059656617657153
1852,-0.09780063713517392
1853,-0.09482172237177655
1854,-0.1098281181419771
1855,-0.1122195738009691
1856,-0.1110932173987505
1857,-0.1045282306613511
1858,-0.1084386807696305
1859,-0.1079612966424045
1860,-0.07546571750889447
1861,-0.09085033289351041
1862,-0.06838148243676507
1863,-0.04551816162017455
1864,-0.05621519623895875
1865,-0.06152965587304687
1866,-0.06039814578638682
1867,-0.06372117359497912
1868,-0.07174055739420302
1869,-0.08038736416833092
1870,-0.1130377244155425
1871,-0.1355828510139867
1872,-0.1424880234277806
1873,-0.1554692347451976
1874,-0.1606714893871077
1875,-0.153348399053878
1876,-0.1462320900754993
1877,-0.16466155716014
1878,-0.1756174288746314
1879,-0.167259732966212
1880,-0.1803479825675944
1881,-0.1745517443230801
1882,-0.1637078296170955
1883,-0.1467542874015075
1884,-0.1322787284776726
1885,-0.1448519483612375
1886,-0.1459932658571327
1887,-0.1630502604403707
1888,-0.1680410627415184
1889,-0.1709810537849577
1890,-0.1809622450075277
1891,-0.1858366048521309
1892,-0.2185544731906897
1893,-0.204960205389526
1894,-0.20565344318621
1895,-0.2216491079450264
1896,-0.2357170523816141
1897,-0.2398267702499519
1898,-0.1543495987038891
1899,-0.161071766432608
1900,-0.1504273557947902
1901,-0.1379129879786966
1902,-0.1344479303312846
1903,-0.1236915446352428
1904,-0.115010176489315
1905,-0.1181243628172027
1906,-0.1493513866608192
1907,-0.1281792324770244
1908,-0.1342969099020471
1909,-0.1325026474919412
1910,-0.1084554462404965
1911,-0.09284706699816494
1912,-0.08826159521120399
1913,-0.09023543140055741
1914,-0.08733432253949276
1915,-0.1016666776977769
1916,-0.09557017118704659
1917,-0.09611957961220464
1918,-0.1007199111301303
1919,-0.1096141720416327
1920,-0.07242727610479869
1921,-0.06700603330787291
1922,-0.06010896118894854
1923,-0.05335147171825706
1924,-0.04374011269188754
1925,-0.03384902064729014
1926,-0.02052971030246225
1927,-0.07483865888570095
1928,-0.07122960959402728
1929,-0.05194535735201656
1930,-0.03152762336186947
1931,-0.01690276073234009
1932,-0.01219372090701479
1933,-0.01136254772968899
1934,-0.01103513241271433
1935,0.03546420939431415
1936,0.02109159212517157
1937,0.01574396991979012
1938,0.02199872235126771
1939,0.01737825564337931
1940,0.009740915570224504
1941,0.001444947689772264
1942,-0.007997268702031828
1943,0.02415655648327677
1944,0.05373714800137965
1945,0.06989622972425541
1946,0.09353471220366216
1947,0.0987899962654864
1948,0.1105859256009697
1949,0.09574660057783697
1950,0.1315588327502752
1951,0.1273077504991927
1952,0.1417742323749731
1953,0.1362427779098969
1954,0.1389237862693532
1955,0.1295764382744782
1956,0.1405820102503943
1957,0.1520678428583673
1958,0.1269543962876959
1959,0.1123204069609306
1960,0.09921649577060137
1961,0.08274880779640672
1962,0.083449867656086
1963,0.09710916214001129
1964,0.1003228009784875
1965,0.1423215626277057
1966,0.1701780930462087
1967,0.1578165470269393
1968,0.1430669973048128
1969,0.130265683675913
1970,0.138856535507635
1971,0.1511075183633006
1972,0.1285725397950698
1973,0.1137990228703055
1974,0.08995411949781607
1975,0.05341691011715869
1976,0.01533363369389653
1977,0.003300072349568854
1978,0.01064749822177032
1979,-0.008464228777001467
1980,-0.009645871760454269
